Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0011270	lcl|NT_033777.3_cds_NP_651711.1_29733	lcl|NW_020825288.1_cds_XP_002020292.1_366	lcl|NC_046679.1_cds_XP_015038816.2_457	lcl|NC_045952.1_cds_XP_002037223.1_18916	lcl|NC_052523.2_cds_XP_002105371.1_20715	lcl|NC_048533.1_cds_XP_034661477.1_16009
OG0011272	lcl|NT_033777.3_cds_NP_651712.1_29736	lcl|NW_020825288.1_cds_XP_002020294.1_364	lcl|NC_046679.1_cds_XP_001357767.2_455	lcl|NC_045952.1_cds_XP_002037225.1_18918	lcl|NC_052523.2_cds_XP_016036849.1_20717	lcl|NC_048533.1_cds_XP_034664760.1_16011
OG0011273	lcl|NT_033777.3_cds_NP_651713.1_29739	lcl|NW_020825288.1_cds_XP_002020295.1_363	lcl|NC_046679.1_cds_XP_001357768.2_454	lcl|NC_045952.1_cds_XP_002037227.1_18920	lcl|NC_052523.2_cds_XP_002105375.1_20719	lcl|NC_048533.1_cds_XP_034662643.1_16012
OG0011306	lcl|NT_033777.3_cds_NP_001263088.1_29828	lcl|NW_020825288.1_cds_XP_002020458.1_166	lcl|NC_046679.1_cds_XP_001357610.3_211	lcl|NC_045952.1_cds_XP_002037272.1_18981	lcl|NC_052523.2_cds_XP_002105421.1_20794	lcl|NC_048533.1_cds_XP_034661012.1_17247
OG0011364	lcl|NT_033777.3_cds_NP_001263104.1_29970	lcl|NW_020825288.1_cds_XP_026839997.1_43	lcl|NC_046679.1_cds_XP_001357681.2_62	lcl|NC_045952.1_cds_XP_002037348.1_19082	lcl|NC_052523.2_cds_XP_016036969.1_20910	lcl|NC_048533.1_cds_XP_034665542.1_18241
OG0011365	lcl|NT_033777.3_cds_NP_001263106.1_29973	lcl|NW_020825288.1_cds_XP_026839998.1_44	lcl|NC_046679.1_cds_XP_015038520.2_63	lcl|NC_045952.1_cds_XP_032576857.1_19083	lcl|NC_052523.2_cds_XP_016036972.1_20911	lcl|NC_048533.1_cds_XP_034665538.1_18239
OG0011407	lcl|NT_033777.3_cds_NP_651829.1_30123	lcl|NW_020825288.1_cds_XP_002020423.2_216	lcl|NC_046679.1_cds_XP_001357591.2_274	lcl|NC_045952.1_cds_XP_002037409.1_19185	lcl|NC_052523.2_cds_XP_002076684.1_21031	lcl|NC_048533.1_cds_XP_034662940.1_17207
OG0011447	lcl|NT_033777.3_cds_NP_651861.1_30213	lcl|NW_020825288.1_cds_XP_002023743.1_767	lcl|NC_046679.1_cds_XP_001357942.3_979	lcl|NC_045952.1_cds_XP_002037464.2_19260	lcl|NC_052523.2_cds_XP_002105611.2_21108	lcl|NC_048533.1_cds_XP_034663240.1_17530
OG0011486	lcl|NT_033777.3_cds_NP_651898.2_30323	lcl|NW_020825288.1_cds_XP_002013245.1_1743	lcl|NC_046679.1_cds_XP_002137546.2_3329	lcl|NC_045952.1_cds_XP_002043750.1_19342	lcl|NC_052523.2_cds_XP_016037155.1_21193	lcl|NC_048533.1_cds_XP_034663936.1_18023
OG0011545	lcl|NC_004353.4_cds_NP_524639.2_30588	lcl|NW_020825329.1_cds_XP_026846805.1_15122	lcl|NC_046682.1_cds_XP_033237090.1_16779	lcl|NC_045953.1_cds_XP_032579802.1_19613	lcl|NC_052524.2_cds_XP_016037388.1_21517	lcl|NC_048535.1_cds_XP_034670526.1_22270
OG0011554	lcl|NC_004353.4_cds_NP_524634.2_30630	lcl|NW_020825329.1_cds_XP_026846903.1_14975	lcl|NC_046682.1_cds_XP_001352351.1_16492	lcl|NC_045953.1_cds_XP_002044321.2_19654	lcl|NC_052524.2_cds_XP_016037425.1_21562	lcl|NC_048535.1_cds_XP_034670519.1_22245
OG0011557	lcl|NC_004353.4_cds_NP_001259086.1_30645	lcl|NW_020825329.1_cds_XP_026846792.1_14967	lcl|NC_046682.1_cds_XP_033237159.1_16480	lcl|NC_045953.1_cds_XP_002044325.2_19671	lcl|NC_052524.2_cds_XP_016037435.1_21578	lcl|NC_048535.1_cds_XP_034670362.1_22233
