	OG	Dmel_gene	dS	dN	Omega	FN	FP	Branches	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt	Dmel_feature_name	Dmel_locus_tag	Dmel_ref_flybase
305	OG0008000	CG14125 	4.104425200512515	1.5908805204976364	0.5073933026822721	0.0849056603773584	0.0031446540880503	['Drosophila_melanogaster']	lcl|NT_037436.4_cds_NP_001261731.1_20417	lcl|NW_020825312.1_cds_XP_026845302.1_13042	lcl|NC_046683.1_cds_XP_001353287.4_22089	lcl|NC_045951.1_cds_XP_002030213.1_11454	lcl|NC_052522.2_cds_XP_002084580.3_12755	lcl|NC_048532.1_cds_XP_034657878.1_10753	lcl|NT_037436.4_cds_NP_001261731.1_20417	locus_tag=Dmel_CG14125 	db_xref=FLYBASE:FBpp0302672,GeneID:39359 
306	OG0008001	CG43896 	2.918889755857174	0.7930757625338992	0.3213341193223642	0.3635116598079561	0.0004572473708276	['Node3', 'Drosophila_persimilis']	lcl|NT_037436.4_cds_NP_001261732.1_20419	lcl|NW_020825312.1_cds_XP_026845416.1_13041	lcl|NC_046683.1_cds_XP_033238181.1_22090	lcl|NC_045951.1_cds_XP_002030214.2_11455	lcl|NC_052522.2_cds_XP_016031529.1_12756	lcl|NC_048532.1_cds_XP_034657836.1_10760	lcl|NT_037436.4_cds_NP_001261732.1_20419	locus_tag=Dmel_CG43896 	db_xref=FLYBASE:FBpp0305040,GeneID:39360 
307	OG0008013	Ir68b 	4.164605111519158	0.8078041583695033	0.2962669672993295	0.3941176470588235	0.0	[]	lcl|NT_037436.4_cds_NP_648548.1_20458	lcl|NW_020825353.1_cds_XP_002027341.2_17447	lcl|NC_046683.1_cds_XP_001353617.4_22866	lcl|NC_045951.1_cds_XP_002030230.1_11481	lcl|NC_052522.2_cds_XP_002084599.2_12789	lcl|NC_048532.1_cds_XP_034658237.1_10177	lcl|NT_037436.4_cds_NP_648548.1_20458	locus_tag=Dmel_CG17152 	db_xref=FLYBASE:FBpp0075758,GeneID:39378 
308	OG0008022	Nrx-IV 	4.982215795733748	0.3726427087231169	0.1092765618745582	0.526438569206843	0.0007776049766718	['Drosophila_persimilis']	lcl|NT_037436.4_cds_NP_729787.2_20472	lcl|NW_020825312.1_cds_XP_026845207.1_12946	lcl|NC_046683.1_cds_XP_015042771.2_22221	lcl|NC_045951.1_cds_XP_032573415.1_11493	lcl|NC_052522.2_cds_XP_016031563.1_12802	lcl|NC_048532.1_cds_XP_034655432.1_8914	lcl|NT_037436.4_cds_NP_729787.2_20472	locus_tag=Dmel_CG6827 	db_xref=FLYBASE:FBpp0075731,GeneID:39387 
309	OG0008043	Obp69a 	4.914009038104521	1.2750648424126698	0.4435865656522793	0.1420118343195266	0.0	[]	lcl|NT_037436.4_cds_NP_524039.2_20525	lcl|NW_020825312.1_cds_XP_026845549.1_12880	lcl|NC_046683.1_cds_XP_001353390.2_22322	lcl|NC_045951.1_cds_XP_002030266.1_11528	lcl|NC_052522.2_cds_XP_002084641.2_12848	lcl|NC_048532.1_cds_XP_034656867.1_11361	lcl|NT_037436.4_cds_NP_524039.2_20525	locus_tag=Dmel_CG10436 	db_xref=FLYBASE:FBpp0075687,GeneID:39411 
310	OG0008063	Tsf2 	5.9492999100082615	0.5399262619047255	0.1612310050590878	0.4839476813317479	0.0	[]	lcl|NT_037436.4_cds_NP_524044.1_20576	lcl|NW_020825312.1_cds_XP_002021196.2_12842	lcl|NC_046683.1_cds_XP_001353407.1_22363	lcl|NC_045951.1_cds_XP_002030294.1_11575	lcl|NC_052522.2_cds_XP_002084670.1_12893	lcl|NC_048532.1_cds_XP_034658557.1_12200	lcl|NT_037436.4_cds_NP_524044.1_20576	locus_tag=Dmel_CG10620 	db_xref=FLYBASE:FBpp0075698,GeneID:39435 
311	OG0008123	CG33263 	2.939753297582218	1.3115227716235205	0.7753874298230975	0.1282051282051282	0.0128205128205128	[]	lcl|NT_037436.4_cds_NP_996072.1_20731	lcl|NW_020825343.1_cds_XP_002027208.1_16764	lcl|NC_046683.1_cds_XP_002135547.2_25631	lcl|NC_045951.1_cds_XP_002030398.1_11699	lcl|NC_052522.2_cds_XP_002084770.1_13022	lcl|NC_048532.1_cds_XP_034655735.1_9068	lcl|NT_037436.4_cds_NP_996072.1_20731	locus_tag=Dmel_CG33263 	db_xref=FLYBASE:FBpp0075593,GeneID:2768952 
312	OG0008127	CG10154 	4.0236168321725945	1.0544600309366143	0.4451457994831279	0.2391304347826087	0.0062111801242236	[]	lcl|NT_037436.4_cds_NP_001189089.1_20735	lcl|NW_020825343.1_cds_XP_002027210.1_16767	lcl|NC_046683.1_cds_XP_033239373.1_25634	lcl|NC_045951.1_cds_XP_002030402.2_11703	lcl|NC_052522.2_cds_XP_039149304.1_13026	lcl|NC_048532.1_cds_XP_034659511.1_9073	lcl|NT_037436.4_cds_NP_001189089.1_20735	locus_tag=Dmel_CG10154 	db_xref=FLYBASE:FBpp0292212,GeneID:39509 
313	OG0008128	CG10725 	6.034319990818838	0.7950301668324167	0.26268365232908	0.2077464788732394	0.0	[]	lcl|NT_037436.4_cds_NP_648647.1_20737	lcl|NW_020825343.1_cds_XP_002027211.2_16768	lcl|NC_046683.1_cds_XP_001352897.3_25635	lcl|NC_045951.1_cds_XP_032575054.1_11704	lcl|NC_052522.2_cds_XP_016031706.1_13027	lcl|NC_048532.1_cds_XP_034659509.1_9074	lcl|NT_037436.4_cds_NP_648647.1_20737	locus_tag=Dmel_CG10725 	db_xref=FLYBASE:FBpp0089010,GeneID:39510 
314	OG0008129	CG10140 	3.870167640167564	1.1613306676250648	0.5095188038443611	0.2124183006535947	0.0032679738562091	[]	lcl|NT_037436.4_cds_NP_648648.2_20738	lcl|NW_020825343.1_cds_XP_002027212.1_16769	lcl|NC_046683.1_cds_XP_002135544.1_25636	lcl|NC_045951.1_cds_XP_002030404.1_11705	lcl|NC_052522.2_cds_XP_002084777.1_13028	lcl|NC_048532.1_cds_XP_034659508.1_9075	lcl|NT_037436.4_cds_NP_648648.2_20738	locus_tag=Dmel_CG10140 	db_xref=FLYBASE:FBpp0075588,GeneID:39511 
315	OG0008134	CG10738 	6.469133083546919	0.340585145609488	0.0851523099028994	0.4801271860095389	0.0	[]	lcl|NT_037436.4_cds_NP_729905.2_20747	lcl|NW_020825336.1_cds_XP_026847642.1_16041	lcl|NC_046683.1_cds_XP_015043804.2_26013	lcl|NC_045951.1_cds_XP_032574039.1_11711	lcl|NC_052522.2_cds_XP_039148896.1_13034	lcl|NC_048532.1_cds_XP_034657026.1_9014	lcl|NT_037436.4_cds_NP_729905.2_20747	locus_tag=Dmel_CG10738 	db_xref=FLYBASE:FBpp0291650,GeneID:39516 
316	OG0008155	26-29-p 	6.233148903918422	0.5274917984731521	0.1644486512610166	0.4626593806921675	0.0	[]	lcl|NT_037436.4_cds_NP_620470.1_20836	lcl|NW_020825353.1_cds_XP_026848507.1_17424	lcl|NC_046683.1_cds_XP_001353612.1_22837	lcl|NC_045951.1_cds_XP_002030443.1_11794	lcl|NC_052522.2_cds_XP_002084812.1_13109	lcl|NC_048532.1_cds_XP_034656806.1_9196	lcl|NT_037436.4_cds_NP_620470.1_20836	locus_tag=Dmel_CG8947 	db_xref=FLYBASE:FBpp0075508,GeneID:39547 
317	OG0008261	CG33986 	4.399405226606924	0.9864379490930926	0.3889968243898928	0.1638795986622073	0.0033444816053511	[]	lcl|NT_037436.4_cds_NP_001034017.2_21131	lcl|NW_020825312.1_cds_XP_026845430.1_13308	lcl|NC_046683.1_cds_XP_033239977.1_21706	lcl|NC_045951.1_cds_XP_002030600.1_12024	lcl|NC_052522.2_cds_XP_016031988.1_13368	lcl|NC_048532.1_cds_XP_034655566.1_8524	lcl|NT_037436.4_cds_NP_001034017.2_21131	locus_tag=Dmel_CG33986 	db_xref=FLYBASE:FBpp0293993,GeneID:3885638 
318	OG0008262	CG42729 	3.131809052783613	1.353481821162581	0.7107601989358003	0.0813397129186602	0.0047846889952153	[]	lcl|NT_037436.4_cds_NP_001034019.2_21133	lcl|NW_020825312.1_cds_XP_002022190.2_13310	lcl|NC_046683.1_cds_XP_002134739.2_21705	lcl|NC_045951.1_cds_XP_032573250.1_12026	lcl|NC_052522.2_cds_XP_002084971.2_13370	lcl|NC_048532.1_cds_XP_034658429.1_8522	lcl|NT_037436.4_cds_NP_001034019.2_21133	locus_tag=Dmel_CG42729 	db_xref=FLYBASE:FBpp0292196,GeneID:3885667 
319	OG0008263	CG42728 	3.779013456215868	1.19557129100722	0.4974999754760413	0.0893854748603352	0.0	[]	lcl|NT_037436.4_cds_NP_001189111.1_21134	lcl|NW_020825312.1_cds_XP_002022189.1_13311	lcl|NC_046683.1_cds_XP_002134738.2_21704	lcl|NC_045951.1_cds_XP_032573252.1_12027	lcl|NC_052522.2_cds_XP_002076544.1_13371	lcl|NC_048532.1_cds_XP_034658431.1_8521	lcl|NT_037436.4_cds_NP_001189111.1_21134	locus_tag=Dmel_CG42728 	db_xref=FLYBASE:FBpp0292195,GeneID:10178859 
320	OG0008264	obst-H 	4.61436747916064	1.558674331558899	0.4375567543084064	0.1097560975609756	0.0015243902439024	[]	lcl|NT_037436.4_cds_NP_001034020.1_21135	lcl|NW_020825312.1_cds_XP_002022191.2_13309	lcl|NC_046683.1_cds_XP_033237375.1_21703	lcl|NC_045951.1_cds_XP_002030603.1_12028	lcl|NC_052522.2_cds_XP_002076545.2_13372	lcl|NC_048532.1_cds_XP_034658424.1_8520	lcl|NT_037436.4_cds_NP_001034020.1_21135	locus_tag=Dmel_CG33983 	db_xref=FLYBASE:FBpp0099395,GeneID:39681 
321	OG0008291	pHCl-1 	3.558386694724775	0.978059894445258	0.3505155535096799	0.2398589065255731	0.0008818342151675	['Node6', 'Drosophila_persimilis', 'Drosophila_subobscura']	lcl|NT_037436.4_cds_NP_001261898.1_21237	lcl|NW_020825312.1_cds_XP_026845315.1_12799	lcl|NC_046683.1_cds_XP_015042837.2_22410	lcl|NC_045951.1_cds_XP_032573345.1_12118	lcl|NC_052522.2_cds_XP_044778707.1_13466	lcl|NC_048532.1_cds_XP_034659327.1_12258	lcl|NT_037436.4_cds_NP_001261898.1_21237	locus_tag=Dmel_CG44099 	db_xref=FLYBASE:FBpp0306994,GeneID:39730 
322	OG0008324	CG33687 	4.152315484216605	1.6926057540136683	0.5876989962643737	0.087378640776699	0.0048543689320388	[]	lcl|NT_037436.4_cds_NP_001027130.2_21358	lcl|NW_020825332.1_cds_XP_002024966.2_15726	lcl|NC_046683.1_cds_XP_033240205.1_24683	lcl|NC_045951.1_cds_XP_032575999.1_12213	lcl|NC_052522.2_cds_XP_044779027.1_13580	lcl|NC_048532.1_cds_XP_034655897.1_12609	lcl|NT_037436.4_cds_NP_001027130.2_21358	locus_tag=Dmel_CG33687 	db_xref=FLYBASE:FBpp0311814,GeneID:3772322 
323	OG0008367	Cpr72Ea 	3.7295883807571935	1.369071071907954	0.4727849641592866	0.1161695447409733	0.0015698587127158	[]	lcl|NT_037436.4_cds_NP_648882.1_21435	lcl|NW_020825332.1_cds_XP_002024916.1_15787	lcl|NC_046683.1_cds_XP_002135389.2_24747	lcl|NC_045951.1_cds_XP_032573576.1_12282	lcl|NC_052522.2_cds_XP_016032164.1_13646	lcl|NC_048532.1_cds_XP_034657933.1_12534	lcl|NT_037436.4_cds_NP_648882.1_21435	locus_tag=Dmel_CG4818 	db_xref=FLYBASE:FBpp0075140,GeneID:39814 
324	OG0008368	Cpr72Eb 	4.638819364400011	1.292784950912748	0.405340815378403	0.189873417721519	0.0042194092827004	['Drosophila_subobscura']	lcl|NT_037436.4_cds_NP_648883.1_21436	lcl|NW_020825332.1_cds_XP_002024915.2_15788	lcl|NC_046683.1_cds_XP_001352569.2_24749	lcl|NC_045951.1_cds_XP_002030760.1_12283	lcl|NC_052522.2_cds_XP_002085127.1_13647	lcl|NC_048532.1_cds_XP_034657936.1_12533	lcl|NT_037436.4_cds_NP_648883.1_21436	locus_tag=Dmel_CG12255 	db_xref=FLYBASE:FBpp0075141,GeneID:39815 
325	OG0008369	Cpr72Ec 	4.715649452648375	1.0367667399566851	0.3407989365010506	0.2669491525423729	0.0021186440677966	['Drosophila_persimilis']	lcl|NT_037436.4_cds_NP_648884.1_21437	lcl|NW_020825332.1_cds_XP_002024914.1_15789	lcl|NC_046683.1_cds_XP_001352570.2_24750	lcl|NC_045951.1_cds_XP_002030761.1_12284	lcl|NC_052522.2_cds_XP_002085128.1_13648	lcl|NC_048532.1_cds_XP_034657930.1_12532	lcl|NT_037436.4_cds_NP_648884.1_21437	locus_tag=Dmel_CG4784 	db_xref=FLYBASE:FBpp0075182,GeneID:39816 
326	OG0008432	CG13022 	3.4627742388499474	1.4967826068788002	0.5317600298152508	0.0582959641255605	0.0	[]	lcl|NT_037436.4_cds_NP_648937.2_21625	lcl|NW_020825336.1_cds_XP_002025722.1_16189	lcl|NC_046683.1_cds_XP_001352818.3_25828	lcl|NC_045951.1_cds_XP_002030846.1_12418	lcl|NC_052522.2_cds_XP_002085214.1_13790	lcl|NC_048532.1_cds_XP_034657393.1_12029	lcl|NT_037436.4_cds_NP_648937.2_21625	locus_tag=Dmel_CG13022 	db_xref=FLYBASE:FBpp0271821,GeneID:39896 
327	OG0008433	Cpr73D 	4.065362988280993	0.8693643743634194	0.3160381634301882	0.4573170731707317	0.0015243902439024	['Node7']	lcl|NT_037436.4_cds_NP_001097627.1_21626	lcl|NW_020825336.1_cds_XP_026847627.1_16190	lcl|NC_046683.1_cds_XP_001352819.4_25827	lcl|NC_045951.1_cds_XP_002030847.2_12419	lcl|NC_052522.2_cds_XP_016032242.1_13791	lcl|NC_048532.1_cds_XP_034657389.1_12025	lcl|NT_037436.4_cds_NP_001097627.1_21626	locus_tag=Dmel_CG9665 	db_xref=FLYBASE:FBpp0112089,GeneID:39897 
328	OG0008434	Obp73a 	5.591322856706848	1.1906208424889675	0.338666678480623	0.2108843537414966	0.0	['Drosophila_melanogaster']	lcl|NT_037436.4_cds_NP_001097628.1_21629	lcl|NW_020825336.1_cds_XP_002025724.1_16191	lcl|NC_046683.1_cds_XP_002135498.3_25826	lcl|NC_045951.1_cds_XP_002030848.1_12420	lcl|NC_052522.2_cds_XP_002085216.1_13793	lcl|NC_048532.1_cds_XP_034657394.1_12024	lcl|NT_037436.4_cds_NP_001097628.1_21629	locus_tag=Dmel_CG13027 	db_xref=FLYBASE:FBpp0112090,GeneID:2768955 
329	OG0008469	SecCl 	6.858610821476109	0.7129390760263131	0.203766627642798	0.4563106796116505	0.003883495145631	[]	lcl|NT_037436.4_cds_NP_001261986.1_21721	lcl|NW_020825340.1_cds_XP_002026508.1_16366	lcl|NC_046683.1_cds_XP_002135057.2_23337	lcl|NC_045951.1_cds_XP_002030898.1_12496	lcl|NC_052522.2_cds_XP_002085271.1_13881	lcl|NC_048532.1_cds_XP_034657395.1_11214	lcl|NT_037436.4_cds_NP_001261986.1_21721	locus_tag=Dmel_CG7589 	db_xref=FLYBASE:FBpp0305843,GeneID:39949 
330	OG0008473	edin 	4.698270084216551	0.9213249792696636	0.4374022397446781	0.1304347826086956	0.0	[]	lcl|NT_037436.4_cds_NP_730278.1_21734	lcl|NW_020825340.1_cds_XP_002026511.1_16361	lcl|NC_046683.1_cds_XP_001353788.2_23333	lcl|NC_045951.1_cds_XP_002030904.1_12502	lcl|NC_052522.2_cds_XP_002085277.1_13887	lcl|NC_048532.1_cds_XP_034659020.1_11218	lcl|NT_037436.4_cds_NP_730278.1_21734	locus_tag=Dmel_CG32185 	db_xref=FLYBASE:FBpp0074940,GeneID:317900 
331	OG0008500	Ir75a 	5.63060615668159	0.7001480188807064	0.181942077956566	0.4842767295597484	0.0	[]	lcl|NT_037436.4_cds_NP_649012.2_21809	lcl|NW_020825340.1_cds_XP_026847927.1_16666	lcl|NC_046683.1_cds_XP_001353951.3_23766	lcl|NC_045951.1_cds_XP_032574972.1_12569	lcl|NC_052522.2_cds_XP_002085319.1_13969	lcl|NC_048532.1_cds_XP_034655805.1_9205	lcl|NT_037436.4_cds_NP_649012.2_21809	locus_tag=Dmel_CG14585 	db_xref=FLYBASE:FBpp0271900,GeneID:39982 
332	OG0008501	Ir75c 	4.650670086289147	0.7713772862275855	0.2472048478421474	0.4084507042253521	0.001564945226917	[]	lcl|NT_037436.4_cds_NP_649013.3_21811	lcl|NW_020825340.1_cds_XP_026847945.1_16668	lcl|NC_046683.1_cds_XP_033239121.1_23768	lcl|NC_045951.1_cds_XP_032574973.1_12571	lcl|NC_052522.2_cds_XP_016032360.2_13971	lcl|NC_048532.1_cds_XP_034655808.1_9207	lcl|NT_037436.4_cds_NP_649013.3_21811	locus_tag=Dmel_CG42642 	db_xref=FLYBASE:FBpp0291498,GeneID:39983 
333	OG0008502	Grd 	5.514952868856256	0.8904364552124017	0.2286920122601752	0.3441734417344173	0.0	['Node7']	lcl|NT_037436.4_cds_NP_524131.1_21812	lcl|NW_020825340.1_cds_XP_002024090.2_16669	lcl|NC_046683.1_cds_XP_033239117.1_23770	lcl|NC_045951.1_cds_XP_002030943.1_12572	lcl|NC_052522.2_cds_XP_016032361.1_13972	lcl|NC_048532.1_cds_XP_034658035.1_9208	lcl|NT_037436.4_cds_NP_524131.1_21812	locus_tag=Dmel_CG7446 	db_xref=FLYBASE:FBpp0074905,GeneID:39984 
334	OG0008510	CG5506 	4.387887630165452	1.1900242637462417	0.4863635117517529	0.15	0.0055555555555555	['Node7']	lcl|NT_037436.4_cds_NP_649021.1_21830	lcl|NW_020825340.1_cds_XP_002024100.1_16681	lcl|NC_046683.1_cds_XP_001353960.1_23782	lcl|NC_045951.1_cds_XP_002030953.1_12584	lcl|NC_052522.2_cds_XP_002085332.1_13987	lcl|NC_048532.1_cds_XP_034656939.1_9220	lcl|NT_037436.4_cds_NP_649021.1_21830	locus_tag=Dmel_CG5506 	db_xref=FLYBASE:FBpp0074923,GeneID:39992 
335	OG0008530	CheA75a 	6.883783192190108	0.6851538748293173	0.2451380110027675	0.3695652173913043	0.0	[]	lcl|NT_037436.4_cds_NP_649035.2_21874	lcl|NW_020825357.1_cds_XP_002024136.1_18200	lcl|NC_046683.1_cds_XP_001353977.2_23825	lcl|NC_045951.1_cds_XP_002042572.1_12624	lcl|NC_052522.2_cds_XP_016032409.1_14031	lcl|NC_048532.1_cds_XP_034656418.1_9911	lcl|NT_037436.4_cds_NP_649035.2_21874	locus_tag=Dmel_CG7313 	db_xref=FLYBASE:FBpp0074895,GeneID:40011 
336	OG0008545	GNBP2 	4.79559817932456	0.67325042475811	0.2468691248254353	0.4245689655172414	0.0	[]	lcl|NT_037436.4_cds_NP_524141.1_21917	lcl|NW_020825357.1_cds_XP_002024169.2_18230	lcl|NC_046683.1_cds_XP_001353992.4_23875	lcl|NC_045951.1_cds_XP_002042602.2_12663	lcl|NC_052522.2_cds_XP_002085389.2_14075	lcl|NC_048532.1_cds_XP_034658383.1_10274	lcl|NT_037436.4_cds_NP_524141.1_21917	locus_tag=Dmel_CG4144 	db_xref=FLYBASE:FBpp0074861,GeneID:40033 
337	OG0008546	GNBP1 	5.357858819898303	0.6808088055150244	0.2189344134908083	0.4382470119521912	0.0	[]	lcl|NT_037436.4_cds_NP_524142.2_21920	lcl|NW_020825357.1_cds_XP_002024170.1_18231	lcl|NC_046683.1_cds_XP_001353993.3_23876	lcl|NC_045951.1_cds_XP_002042603.1_12664	lcl|NC_052522.2_cds_XP_002085390.1_14076	lcl|NC_048532.1_cds_XP_034658382.1_10273	lcl|NT_037436.4_cds_NP_524142.2_21920	locus_tag=Dmel_CG6895 	db_xref=FLYBASE:FBpp0074817,GeneID:40034 
338	OG0008572	Ir75d 	5.394260162200618	0.658763986979451	0.208505314716774	0.4467787114845938	0.0	[]	lcl|NT_037436.4_cds_NP_649074.2_21974	lcl|NW_020825343.1_cds_XP_026847973.1_16732	lcl|NC_046683.1_cds_XP_001352911.3_25553	lcl|NC_045951.1_cds_XP_032574179.1_12705	lcl|NC_052522.2_cds_XP_002085427.1_14115	lcl|NC_048532.1_cds_XP_034656793.1_9263	lcl|NT_037436.4_cds_NP_649074.2_21974	locus_tag=Dmel_CG14076 	db_xref=FLYBASE:FBpp0301551,GeneID:40065 
339	OG0008579	CG34256 	4.426039084411586	1.335270910877858	0.5621122331493847	0.094059405940594	0.0099009900990099	[]	lcl|NT_037436.4_cds_NP_001097642.2_21989	lcl|NW_020825343.1_cds_XP_002026566.2_16721	lcl|NC_046683.1_cds_XP_002135563.3_25537	lcl|NC_045951.1_cds_XP_032575937.1_12718	lcl|NC_052522.2_cds_XP_002085437.1_14129	lcl|NC_048532.1_cds_XP_034656291.1_9273	lcl|NT_037436.4_cds_NP_001097642.2_21989	locus_tag=Dmel_CG34256 	db_xref=FLYBASE:FBpp0291524,GeneID:5740297 
340	OG0008611	Cpr76Ba 	5.43360548294669	1.4615137245241512	0.4129777051144176	0.1312741312741312	0.0	[]	lcl|NT_037436.4_cds_NP_649120.1_22099	lcl|NW_020825353.1_cds_XP_002027414.1_17541	lcl|NC_046683.1_cds_XP_001352946.2_25453	lcl|NC_045951.1_cds_XP_002043574.1_12789	lcl|NC_052522.2_cds_XP_002085494.1_14203	lcl|NC_048532.1_cds_XP_034657108.1_9343	lcl|NT_037436.4_cds_NP_649120.1_22099	locus_tag=Dmel_CG9283 	db_xref=FLYBASE:FBpp0074745,GeneID:40120 
341	OG0008612	Cpr76Bb 	5.674875742337753	0.8579986378372353	0.3810856332357955	0.198019801980198	0.0049504950495049	[]	lcl|NT_037436.4_cds_NP_649121.1_22100	lcl|NW_020825353.1_cds_XP_002027415.1_17542	lcl|NC_046683.1_cds_XP_001352947.2_25452	lcl|NC_045951.1_cds_XP_002043575.1_12790	lcl|NC_052522.2_cds_XP_002085495.1_14204	lcl|NC_048532.1_cds_XP_034657109.1_9344	lcl|NT_037436.4_cds_NP_649121.1_22100	locus_tag=Dmel_CG9290 	db_xref=FLYBASE:FBpp0074702,GeneID:40121 
342	OG0008613	Cpr76Bc 	5.517697015997904	1.129447818058218	0.29099922952099	0.3896907216494845	0.002061855670103	['Drosophila_persimilis']	lcl|NT_037436.4_cds_NP_001097644.1_22101	lcl|NW_020825353.1_cds_XP_026848586.1_17543	lcl|NC_046683.1_cds_XP_033239701.1_25450	lcl|NC_045951.1_cds_XP_002043576.1_12791	lcl|NC_052522.2_cds_XP_002085496.1_14205	lcl|NC_048532.1_cds_XP_034657102.1_9345	lcl|NT_037436.4_cds_NP_001097644.1_22101	locus_tag=Dmel_CG9295 	db_xref=FLYBASE:FBpp0112093,GeneID:40122 
343	OG0008614	Cpr76Bd 	3.5844633532392365	0.6923603133594188	0.2233335042624378	0.4375431331953071	0.0	['Node6', 'Drosophila_sechellia', 'Drosophila_subobscura']	lcl|NT_037436.4_cds_NP_001262052.1_22103	lcl|NW_020825353.1_cds_XP_026848529.1_17544	lcl|NC_046683.1_cds_XP_002135594.2_25449	lcl|NC_045951.1_cds_XP_032575071.1_12792	lcl|NC_052522.2_cds_XP_016032514.1_14206	lcl|NC_048532.1_cds_XP_034655815.1_9346	lcl|NT_037436.4_cds_NP_001262052.1_22103	locus_tag=Dmel_CG9299 	db_xref=FLYBASE:FBpp0304994,GeneID:40123 
344	OG0008623	lush 	5.908034371214876	0.8801816216269892	0.338051403414995	0.1666666666666666	0.0	[]	lcl|NT_037436.4_cds_NP_524162.1_22129	lcl|NW_020825353.1_cds_XP_002027435.1_17563	lcl|NC_046683.1_cds_XP_001352959.3_25432	lcl|NC_045951.1_cds_XP_002043591.1_12812	lcl|NC_052522.2_cds_XP_002085511.1_14232	lcl|NC_048532.1_cds_XP_034656497.1_9361	lcl|NT_037436.4_cds_NP_524162.1_22129	locus_tag=Dmel_CG8807 	db_xref=FLYBASE:FBpp0074737,GeneID:40136 
345	OG0008633	verm 	7.082318160834532	0.8429492953443197	0.2396808601226736	0.2423698384201077	0.0053859964093357	[]	lcl|NT_037436.4_cds_NP_001163469.1_22159	lcl|NW_020825353.1_cds_XP_026848447.1_17582	lcl|NC_046683.1_cds_XP_033241478.1_25394	lcl|NC_045951.1_cds_XP_032574120.1_12834	lcl|NC_052522.2_cds_XP_039149090.1_14258	lcl|NC_048532.1_cds_XP_034656783.1_9384	lcl|NT_037436.4_cds_NP_001163469.1_22159	locus_tag=Dmel_CG8756 	db_xref=FLYBASE:FBpp0311366,GeneID:40149 
346	OG0008634	serp 	7.505565371093788	0.5896771376901232	0.1658983274336036	0.2384473197781885	0.0018484288354898	[]	lcl|NT_037436.4_cds_NP_730444.1_22160	lcl|NW_020825353.1_cds_XP_026848444.1_17583	lcl|NC_046683.1_cds_XP_001352971.1_25393	lcl|NC_045951.1_cds_XP_032574385.1_12835	lcl|NC_052522.2_cds_XP_002085529.1_14259	lcl|NC_048532.1_cds_XP_034659468.1_9385	lcl|NT_037436.4_cds_NP_730444.1_22160	locus_tag=Dmel_CG32209 	db_xref=FLYBASE:FBpp0074721,GeneID:40150 
347	OG0008637	Ir76a 	4.243044700753343	0.8458405470954921	0.3062374784808188	0.3739130434782609	0.0	[]	lcl|NT_037436.4_cds_NP_001097647.3_22177	lcl|NW_020825353.1_cds_XP_026848556.1_17450	lcl|NC_046683.1_cds_XP_002134973.2_22869	lcl|NC_045951.1_cds_XP_002043613.2_12847	lcl|NC_052522.2_cds_XP_016032549.1_14272	lcl|NC_048532.1_cds_XP_034657957.1_10180	lcl|NT_037436.4_cds_NP_001097647.3_22177	locus_tag=Dmel_CG42584 	db_xref=FLYBASE:FBpp0290822,GeneID:40157 
348	OG0008671	kug 	4.475505629771721	0.3934129647668702	0.1099177269516448	0.5676364408579316	0.0004247186239116	['Node3']	lcl|NT_037436.4_cds_NP_001027138.2_22272	lcl|NW_020825345.1_cds_XP_026848074.1_16876	lcl|NC_046683.1_cds_XP_033239234.1_24262	lcl|NC_045951.1_cds_XP_032575012.1_12920	lcl|NC_052522.2_cds_XP_016032597.1_14349	lcl|NC_048532.1_cds_XP_034658198.1_11281	lcl|NT_037436.4_cds_NP_001027138.2_22272	locus_tag=Dmel_CG7749 	db_xref=FLYBASE:FBpp0304968,GeneID:40191 
349	OG0008677	Ir76b 	6.090224742217343	0.5309602150493887	0.1539802283033835	0.5	0.0	[]	lcl|NT_037436.4_cds_NP_649176.1_22282	lcl|NW_020825312.1_cds_XP_026845553.1_12631	lcl|NC_046683.1_cds_XP_001353533.1_22655	lcl|NC_045951.1_cds_XP_002040601.1_12928	lcl|NC_052522.2_cds_XP_016032604.1_14358	lcl|NC_048532.1_cds_XP_034656816.1_8733	lcl|NT_037436.4_cds_NP_649176.1_22282	locus_tag=Dmel_CG7385 	db_xref=FLYBASE:FBpp0074638,GeneID:40198 
350	OG0008735	CG13250 	4.662811340453179	1.069469970785753	0.4772985243799189	0.1262626262626262	0.0151515151515151	[]	lcl|NT_037436.4_cds_NP_649245.1_22456	lcl|NW_020825353.1_cds_XP_002026875.2_17630	lcl|NC_046683.1_cds_XP_001352998.2_25339	lcl|NC_045951.1_cds_XP_002040693.2_13057	lcl|NC_052522.2_cds_XP_002085680.2_14507	lcl|NC_048532.1_cds_XP_034658605.1_9649	lcl|NT_037436.4_cds_NP_649245.1_22456	locus_tag=Dmel_CG13250 	db_xref=FLYBASE:FBpp0077869,GeneID:40284 
